month,company_name,arr_usd
2023-07-01,Fusion Metrics,209240.64
2023-08-01,Fusion Metrics,224696.83
2023-09-01,Fusion Metrics,214181.66
2023-10-01,Fusion Metrics,219754.93
2023-11-01,Fusion Metrics,245937.94
2023-12-01,Fusion Metrics,245016.23
2024-01-01,Fusion Metrics,222231.8
2024-02-01,Fusion Metrics,239210.19
2024-03-01,Fusion Metrics,282011.46
2024-04-01,Fusion Metrics,275466.7
2024-05-01,Fusion Metrics,267391.71
2024-06-01,Fusion Metrics,283727.05
2024-07-01,Fusion Metrics,294780.59
2024-08-01,Fusion Metrics,314409.39
2024-09-01,Fusion Metrics,290975.91
2024-10-01,Fusion Metrics,307850.04
2024-11-01,Fusion Metrics,335333.43
2024-12-01,Fusion Metrics,338852.75
2025-01-01,Fusion Metrics,360597.26
2025-02-01,Fusion Metrics,338703.05
2025-03-01,Fusion Metrics,378141.65
2025-04-01,Fusion Metrics,403312.55
2025-05-01,Fusion Metrics,403275.3
2025-06-01,Fusion Metrics,408095.65
2023-01-01,Pioneer Dynamics,209198.09
2023-02-01,Pioneer Dynamics,232652.08
2023-03-01,Pioneer Dynamics,226799.98
2023-04-01,Pioneer Dynamics,227261.71
2023-05-01,Pioneer Dynamics,241837.74
2023-06-01,Pioneer Dynamics,261061.13
2023-07-01,Pioneer Dynamics,264405.71
2023-08-01,Pioneer Dynamics,287691.08
2023-09-01,Pioneer Dynamics,300453.49
2023-10-01,Pioneer Dynamics,318795.9
2023-11-01,Pioneer Dynamics,340833.9
2023-12-01,Pioneer Dynamics,348209.41
2024-01-01,Pioneer Dynamics,329622.41
2024-02-01,Pioneer Dynamics,344168.64
2024-03-01,Pioneer Dynamics,374330.78
2024-04-01,Pioneer Dynamics,382869.17
2024-05-01,Pioneer Dynamics,385093.05
2024-06-01,Pioneer Dynamics,416267.46
2024-07-01,Pioneer Dynamics,433210.3
2024-08-01,Pioneer Dynamics,447036.47
2024-09-01,Pioneer Dynamics,474598.47
2024-10-01,Pioneer Dynamics,532302.18
2024-11-01,Pioneer Dynamics,529242.56
2024-12-01,Pioneer Dynamics,613781.12
2025-01-01,Pioneer Dynamics,574312.21
2025-02-01,Pioneer Dynamics,585021.87
2025-03-01,Pioneer Dynamics,618959.7
2025-04-01,Pioneer Dynamics,653375.13
2025-05-01,Pioneer Dynamics,687122.42
2025-06-01,Pioneer Dynamics,773827.54
2023-01-01,Orbit Insights,145839.04
2023-02-01,Orbit Insights,140650.15
2023-03-01,Orbit Insights,167639.65
2023-04-01,Orbit Insights,181522.1
2023-05-01,Orbit Insights,172783.18
2023-06-01,Orbit Insights,190816.68
2023-07-01,Orbit Insights,184465.12
2023-08-01,Orbit Insights,200054.09
2023-09-01,Orbit Insights,237600.06
2023-10-01,Orbit Insights,233185.71
2023-11-01,Orbit Insights,238486.83
2023-12-01,Orbit Insights,270068.62
2024-01-01,Orbit Insights,274985.57
2024-02-01,Orbit Insights,291570.53
2024-03-01,Orbit Insights,327445.64
2024-04-01,Orbit Insights,314536.04
2024-05-01,Orbit Insights,337152.0
2024-06-01,Orbit Insights,376324.31
2024-07-01,Orbit Insights,414066.81
2024-08-01,Orbit Insights,443492.23
2024-09-01,Orbit Insights,426969.47
2024-10-01,Orbit Insights,488946.36
2024-11-01,Orbit Insights,474551.8
2024-12-01,Orbit Insights,570016.04
2025-01-01,Orbit Insights,521049.25
2025-02-01,Orbit Insights,622928.88
2025-03-01,Orbit Insights,597446.29
2025-04-01,Orbit Insights,719005.98
2025-05-01,Orbit Insights,711242.21
2025-06-01,Orbit Insights,693434.71
2023-01-01,Orbit Data,178574.25
2023-02-01,Orbit Data,179646.58
2023-03-01,Orbit Data,192017.57
2023-04-01,Orbit Data,211324.7
2023-05-01,Orbit Data,217798.56
2023-06-01,Orbit Data,215070.05
2023-07-01,Orbit Data,234428.4
2023-08-01,Orbit Data,262738.32
2023-09-01,Orbit Data,292742.39
2023-10-01,Orbit Data,316973.34
2023-11-01,Orbit Data,323816.17
2023-12-01,Orbit Data,335971.12
2024-01-01,Orbit Data,365162.55
2024-02-01,Orbit Data,361587.05
2024-03-01,Orbit Data,394469.02
2024-04-01,Orbit Data,405035.61
2024-05-01,Orbit Data,420904.54
2024-06-01,Orbit Data,485044.37
2024-07-01,Orbit Data,511709.1
2024-08-01,Orbit Data,557326.41
2024-09-01,Orbit Data,588224.52
2024-10-01,Orbit Data,615879.55
2024-11-01,Orbit Data,664653.42
2024-12-01,Orbit Data,685742.12
2025-01-01,Orbit Data,745380.9
2025-02-01,Orbit Data,747923.88
2025-03-01,Orbit Data,840018.06
2025-04-01,Orbit Data,905787.16
2025-05-01,Orbit Data,900270.47
2025-06-01,Orbit Data,992437.39
2023-01-01,Pioneer Systems,152191.31
2023-02-01,Pioneer Systems,165334.93
2023-03-01,Pioneer Systems,157921.46
2023-04-01,Pioneer Systems,148454.68
2023-05-01,Pioneer Systems,153145.18
2023-06-01,Pioneer Systems,133141.37
2023-07-01,Pioneer Systems,149252.4
2023-08-01,Pioneer Systems,123548.43
2023-09-01,Pioneer Systems,122037.93
2023-10-01,Pioneer Systems,113879.59
2023-11-01,Pioneer Systems,114120.42
2023-12-01,Pioneer Systems,112541.12
2024-01-01,Pioneer Systems,103570.56
2024-02-01,Pioneer Systems,109360.8
2024-03-01,Pioneer Systems,98003.96
2024-04-01,Pioneer Systems,94644.99
2024-05-01,Pioneer Systems,85949.7
2024-06-01,Pioneer Systems,88638.34
2024-07-01,Pioneer Systems,83155.27
2024-08-01,Pioneer Systems,78267.12
2024-09-01,Pioneer Systems,74813.04
2024-10-01,Pioneer Systems,85076.91
2024-11-01,Pioneer Systems,71413.31
2024-12-01,Pioneer Systems,64695.05
2025-01-01,Pioneer Systems,64933.7
2025-02-01,Pioneer Systems,64708.86
2025-03-01,Pioneer Systems,64265.59
2025-04-01,Pioneer Systems,61991.55
2025-05-01,Pioneer Systems,60128.57
2025-06-01,Pioneer Systems,54272.51
2023-01-01,Vertex Data,253047.64
2023-02-01,Vertex Data,254932.64
2023-03-01,Vertex Data,257143.37
2023-04-01,Vertex Data,294610.97
2023-05-01,Vertex Data,296066.66
2023-06-01,Vertex Data,307148.93
2023-07-01,Vertex Data,300227.03
2023-08-01,Vertex Data,318493.22
2023-09-01,Vertex Data,286068.41
2023-10-01,Vertex Data,334817.97
2023-11-01,Vertex Data,331317.03
2023-12-01,Vertex Data,346559.15
2024-01-01,Vertex Data,350346.74
2024-02-01,Vertex Data,334423.81
2024-03-01,Vertex Data,332981.38
2024-04-01,Vertex Data,355175.17
2024-05-01,Vertex Data,387469.92
2024-06-01,Vertex Data,398866.75
2024-07-01,Vertex Data,367519.73
2024-08-01,Vertex Data,383848.33
2024-09-01,Vertex Data,398073.06
2024-10-01,Vertex Data,415034.43
2024-11-01,Vertex Data,402935.55
2024-12-01,Vertex Data,410950.59
2025-01-01,Vertex Data,434063.55
2025-02-01,Vertex Data,465157.07
2025-03-01,Vertex Data,445924.14
2025-04-01,Vertex Data,482078.25
2025-05-01,Vertex Data,522387.07
2025-06-01,Vertex Data,474589.99
2023-01-01,Fusion Platforms,194507.7
2023-02-01,Fusion Platforms,201124.61
2023-03-01,Fusion Platforms,228376.07
2023-04-01,Fusion Platforms,221503.92
2023-05-01,Fusion Platforms,247409.1
2023-06-01,Fusion Platforms,249617.95
2023-07-01,Fusion Platforms,250344.97
2023-08-01,Fusion Platforms,271850.62
2023-09-01,Fusion Platforms,281144.12
2023-10-01,Fusion Platforms,303134.52
2023-11-01,Fusion Platforms,292367.94
2023-12-01,Fusion Platforms,313968.3
2024-01-01,Fusion Platforms,325568.84
2024-02-01,Fusion Platforms,352368.28
2024-03-01,Fusion Platforms,336593.62
2024-04-01,Fusion Platforms,388586.04
2024-05-01,Fusion Platforms,394407.93
2024-06-01,Fusion Platforms,375269.09
2024-07-01,Fusion Platforms,444005.44
2024-08-01,Fusion Platforms,485167.12
2024-09-01,Fusion Platforms,477658.94
2024-10-01,Fusion Platforms,507937.77
2024-11-01,Fusion Platforms,496270.04
2024-12-01,Fusion Platforms,472270.3
2025-01-01,Fusion Platforms,487341.04
2025-02-01,Fusion Platforms,566680.74
2025-03-01,Fusion Platforms,565945.29
2025-04-01,Fusion Platforms,580074.47
2025-05-01,Fusion Platforms,631591.13
2025-06-01,Fusion Platforms,680699.0
2023-01-01,Peak Labs,114575.12
2023-02-01,Peak Labs,96098.88
2023-03-01,Peak Labs,101028.3
2023-04-01,Peak Labs,90060.97
2023-05-01,Peak Labs,90390.24
2023-06-01,Peak Labs,88483.56
2023-07-01,Peak Labs,82929.15
2023-08-01,Peak Labs,79697.51
2023-09-01,Peak Labs,68488.76
2023-10-01,Peak Labs,73138.28
2023-11-01,Peak Labs,63230.33
2023-12-01,Peak Labs,63779.9
2024-01-01,Peak Labs,60798.46
2024-02-01,Peak Labs,58609.21
2024-03-01,Peak Labs,55468.93
2024-04-01,Peak Labs,49809.19
2024-05-01,Peak Labs,46229.45
2024-06-01,Peak Labs,49322.45
2024-07-01,Peak Labs,45473.31
2024-08-01,Peak Labs,45419.67
2024-09-01,Peak Labs,40854.55
2024-10-01,Peak Labs,36292.07
2024-11-01,Peak Labs,39009.84
2024-12-01,Peak Labs,34818.06
2025-01-01,Peak Labs,34397.17
2025-02-01,Peak Labs,31196.33
2025-03-01,Peak Labs,33261.79
2025-04-01,Peak Labs,28015.89
2025-05-01,Peak Labs,27460.94
2025-06-01,Peak Labs,26771.24
2023-01-01,Zenith Insights,137861.69
2023-02-01,Zenith Insights,126653.52
2023-03-01,Zenith Insights,134746.32
2023-04-01,Zenith Insights,115988.07
2023-05-01,Zenith Insights,136588.36
2023-06-01,Zenith Insights,137097.11
2023-07-01,Zenith Insights,135941.54
2023-08-01,Zenith Insights,152051.21
2023-09-01,Zenith Insights,144409.76
2023-10-01,Zenith Insights,148077.14
2023-11-01,Zenith Insights,149179.82
2023-12-01,Zenith Insights,139908.37
2024-01-01,Zenith Insights,148564.43
2024-02-01,Zenith Insights,167966.41
2024-03-01,Zenith Insights,145894.83
2024-04-01,Zenith Insights,159628.6
2024-05-01,Zenith Insights,165550.44
2024-06-01,Zenith Insights,186904.52
2024-07-01,Zenith Insights,181683.32
2024-08-01,Zenith Insights,173096.02
2024-09-01,Zenith Insights,193027.46
2024-10-01,Zenith Insights,177587.32
2024-11-01,Zenith Insights,197149.01
2024-12-01,Zenith Insights,178024.22
2025-01-01,Zenith Insights,204813.48
2025-02-01,Zenith Insights,193805.84
2025-03-01,Zenith Insights,190971.32
2025-04-01,Zenith Insights,202663.44
2025-05-01,Zenith Insights,211406.02
2025-06-01,Zenith Insights,206955.84
2023-01-01,Nova Software,299571.71
2023-02-01,Nova Software,283536.06
2023-03-01,Nova Software,264034.79
2023-04-01,Nova Software,247269.28
2023-05-01,Nova Software,243229.45
2023-06-01,Nova Software,236810.52
2023-07-01,Nova Software,242717.24
2023-08-01,Nova Software,219938.0
2023-09-01,Nova Software,210345.86
2023-10-01,Nova Software,221046.36
2023-11-01,Nova Software,187523.25
2023-12-01,Nova Software,178758.88
2024-01-01,Nova Software,172492.29
2024-02-01,Nova Software,151056.57
2024-03-01,Nova Software,148507.75
2024-04-01,Nova Software,141331.84
2024-05-01,Nova Software,142918.55
2024-06-01,Nova Software,131016.47
2024-07-01,Nova Software,127054.98
2024-08-01,Nova Software,127019.55
2024-09-01,Nova Software,119978.17
2024-10-01,Nova Software,108918.64
2024-11-01,Nova Software,101322.55
2024-12-01,Nova Software,105768.88
2025-01-01,Nova Software,99253.03
2025-02-01,Nova Software,83901.93
2025-03-01,Nova Software,85734.16
2025-04-01,Nova Software,83842.26
2025-05-01,Nova Software,82480.37
2025-06-01,Nova Software,79243.12
2023-01-01,Atlas Data,254674.06
2023-02-01,Atlas Data,261971.85
2023-03-01,Atlas Data,285741.77
2023-04-01,Atlas Data,309486.48
2023-05-01,Atlas Data,329625.55
2023-06-01,Atlas Data,319384.82
2023-07-01,Atlas Data,369102.16
2023-08-01,Atlas Data,403300.37
2023-09-01,Atlas Data,423449.54
2023-10-01,Atlas Data,453009.13
2023-11-01,Atlas Data,501781.32
2023-12-01,Atlas Data,494886.11
2024-01-01,Atlas Data,513169.36
2024-02-01,Atlas Data,586210.2
2024-03-01,Atlas Data,661468.05
2024-04-01,Atlas Data,737821.15
2024-05-01,Atlas Data,755049.9
2024-06-01,Atlas Data,719029.71
2024-07-01,Atlas Data,819087.83
2024-08-01,Atlas Data,896371.81
2024-09-01,Atlas Data,953532.07
2024-10-01,Atlas Data,1036565.64
2024-11-01,Atlas Data,1028493.85
2024-12-01,Atlas Data,1154886.17
2025-01-01,Atlas Data,1255188.47
2025-02-01,Atlas Data,1367068.98
2025-03-01,Atlas Data,1345576.46
2025-04-01,Atlas Data,1471469.23
2025-05-01,Atlas Data,1382855.96
2025-06-01,Atlas Data,1654599.11
2023-01-01,Quantum Metrics,170864.16
2023-02-01,Quantum Metrics,167760.41
2023-03-01,Quantum Metrics,148144.43
2023-04-01,Quantum Metrics,167584.4
2023-05-01,Quantum Metrics,156954.67
2023-06-01,Quantum Metrics,167367.99
2023-07-01,Quantum Metrics,151817.27
2023-08-01,Quantum Metrics,161278.26
2023-09-01,Quantum Metrics,157604.43
2023-10-01,Quantum Metrics,161112.8
2023-11-01,Quantum Metrics,158538.03
2023-12-01,Quantum Metrics,154416.63
2024-01-01,Quantum Metrics,143349.57
2024-02-01,Quantum Metrics,142764.39
2024-03-01,Quantum Metrics,148563.52
2024-04-01,Quantum Metrics,151857.59
2024-05-01,Quantum Metrics,146231.14
2024-06-01,Quantum Metrics,154403.69
2024-07-01,Quantum Metrics,146561.46
2024-08-01,Quantum Metrics,140438.04
2024-09-01,Quantum Metrics,144449.97
2024-10-01,Quantum Metrics,147065.92
2024-11-01,Quantum Metrics,146713.34
2024-12-01,Quantum Metrics,156780.89
2025-01-01,Quantum Metrics,137521.56
2025-02-01,Quantum Metrics,140728.6
2025-03-01,Quantum Metrics,143209.98
2025-04-01,Quantum Metrics,139041.63
2025-05-01,Quantum Metrics,134735.2
2025-06-01,Quantum Metrics,126564.1
2023-01-01,Vertex Services,155886.21
2023-02-01,Vertex Services,162246.34
2023-03-01,Vertex Services,158576.66
2023-04-01,Vertex Services,170559.58
2023-05-01,Vertex Services,169055.21
2023-06-01,Vertex Services,155192.57
2023-07-01,Vertex Services,158874.91
2023-08-01,Vertex Services,144603.9
2023-09-01,Vertex Services,153974.49
2023-10-01,Vertex Services,159471.86
2023-11-01,Vertex Services,161230.32
2023-12-01,Vertex Services,147881.58
2024-01-01,Vertex Services,159855.76
2024-02-01,Vertex Services,139004.4
2024-03-01,Vertex Services,139659.03
2024-04-01,Vertex Services,152747.2
2024-05-01,Vertex Services,158295.69
2024-06-01,Vertex Services,148248.35
2024-07-01,Vertex Services,142993.3
2024-08-01,Vertex Services,126324.49
2024-09-01,Vertex Services,126318.83
2024-10-01,Vertex Services,140073.51
2024-11-01,Vertex Services,135361.99
2024-12-01,Vertex Services,128951.85
2025-01-01,Vertex Services,135624.46
2025-02-01,Vertex Services,134647.3
2025-03-01,Vertex Services,138845.07
2025-04-01,Vertex Services,132201.34
2025-05-01,Vertex Services,138023.89
2025-06-01,Vertex Services,128833.3
2023-01-01,Summit Engage,197749.89
2023-02-01,Summit Engage,247465.96
2023-03-01,Summit Engage,230591.87
2023-04-01,Summit Engage,240656.78
2023-05-01,Summit Engage,252869.72
2023-06-01,Summit Engage,281214.35
2023-07-01,Summit Engage,278861.93
2023-08-01,Summit Engage,257404.54
2023-09-01,Summit Engage,312490.85
2023-10-01,Summit Engage,299469.22
2023-11-01,Summit Engage,319576.24
2023-12-01,Summit Engage,310443.36
2024-01-01,Summit Engage,355142.94
2024-02-01,Summit Engage,349285.12
2024-03-01,Summit Engage,378586.44
2024-04-01,Summit Engage,387451.49
2024-05-01,Summit Engage,449547.85
2024-06-01,Summit Engage,470266.23
2024-07-01,Summit Engage,447451.18
2024-08-01,Summit Engage,467260.66
2024-09-01,Summit Engage,476893.8
2024-10-01,Summit Engage,535080.33
2024-11-01,Summit Engage,520327.17
2024-12-01,Summit Engage,540339.47
2025-01-01,Summit Engage,604081.3
2025-02-01,Summit Engage,584702.84
2025-03-01,Summit Engage,625747.55
2025-04-01,Summit Engage,602398.48
2025-05-01,Summit Engage,706510.74
2025-06-01,Summit Engage,781177.4
2023-01-01,Grid Data,302540.9
2023-02-01,Grid Data,313142.61
2023-03-01,Grid Data,288898.33
2023-04-01,Grid Data,293652.36
2023-05-01,Grid Data,302234.54
2023-06-01,Grid Data,286536.77
2023-07-01,Grid Data,259565.08
2023-08-01,Grid Data,255625.76
2023-09-01,Grid Data,249544.68
2023-10-01,Grid Data,269061.87
2023-11-01,Grid Data,283821.43
2023-12-01,Grid Data,269214.13
2024-01-01,Grid Data,223514.2
2024-02-01,Grid Data,259092.67
2024-03-01,Grid Data,248084.41
2024-04-01,Grid Data,214233.83
2024-05-01,Grid Data,224006.34
2024-06-01,Grid Data,235038.26
2024-07-01,Grid Data,224312.19
2024-08-01,Grid Data,199869.18
2024-09-01,Grid Data,215919.93
2024-10-01,Grid Data,183326.37
2024-11-01,Grid Data,198852.31
2024-12-01,Grid Data,208215.44
2025-01-01,Grid Data,193180.27
2025-02-01,Grid Data,184363.7
2025-03-01,Grid Data,193475.34
2025-04-01,Grid Data,190318.58
2025-05-01,Grid Data,189431.52
2025-06-01,Grid Data,181787.66
2023-01-01,Orbit Bridge,383257.19
2023-02-01,Orbit Bridge,402281.89
2023-03-01,Orbit Bridge,419022.27
2023-04-01,Orbit Bridge,421784.64
2023-05-01,Orbit Bridge,452711.34
2023-06-01,Orbit Bridge,496293.77
2023-07-01,Orbit Bridge,539444.45
2023-08-01,Orbit Bridge,605027.46
2023-09-01,Orbit Bridge,596326.43
2023-10-01,Orbit Bridge,664481.03
2023-11-01,Orbit Bridge,706117.05
2023-12-01,Orbit Bridge,701170.86
2024-01-01,Orbit Bridge,773451.38
2024-02-01,Orbit Bridge,785626.14
2024-03-01,Orbit Bridge,897771.93
2024-04-01,Orbit Bridge,919996.8
2024-05-01,Orbit Bridge,887913.18
2024-06-01,Orbit Bridge,1007731.95
2024-07-01,Orbit Bridge,1145698.83
2024-08-01,Orbit Bridge,1110595.47
2024-09-01,Orbit Bridge,1213256.95
2024-10-01,Orbit Bridge,1290807.58
2024-11-01,Orbit Bridge,1261482.55
2024-12-01,Orbit Bridge,1444691.1
2025-01-01,Orbit Bridge,1387650.17
2025-02-01,Orbit Bridge,1529958.43
2025-03-01,Orbit Bridge,1762232.36
2025-04-01,Orbit Bridge,1802262.51
2025-05-01,Orbit Bridge,1846314.81
2025-06-01,Orbit Bridge,2029481.91
2023-01-01,Ace Dynamics,220764.58
2023-02-01,Ace Dynamics,209093.38
2023-03-01,Ace Dynamics,220717.9
2023-04-01,Ace Dynamics,220121.02
2023-05-01,Ace Dynamics,209004.98
2023-06-01,Ace Dynamics,219836.81
2023-07-01,Ace Dynamics,252278.22
2023-08-01,Ace Dynamics,242049.3
2023-09-01,Ace Dynamics,225126.05
2023-10-01,Ace Dynamics,225885.82
2023-11-01,Ace Dynamics,247050.89
2023-12-01,Ace Dynamics,271897.27
2024-01-01,Ace Dynamics,253641.92
2024-02-01,Ace Dynamics,276898.8
2024-03-01,Ace Dynamics,268495.92
2024-04-01,Ace Dynamics,274163.56
2024-05-01,Ace Dynamics,253752.24
2024-06-01,Ace Dynamics,288972.99
2024-07-01,Ace Dynamics,275524.8
2024-08-01,Ace Dynamics,296740.77
2024-09-01,Ace Dynamics,277020.83
2024-10-01,Ace Dynamics,295748.66
2024-11-01,Ace Dynamics,302834.66
2024-12-01,Ace Dynamics,299780.91
2025-01-01,Ace Dynamics,312890.18
2025-02-01,Ace Dynamics,307188.31
2025-03-01,Ace Dynamics,305797.32
2025-04-01,Ace Dynamics,346600.25
2025-05-01,Ace Dynamics,342790.42
2025-06-01,Ace Dynamics,318065.84
2023-01-01,Aurora Dynamics,275335.64
2023-02-01,Aurora Dynamics,315979.27
2023-03-01,Aurora Dynamics,282152.66
2023-04-01,Aurora Dynamics,331302.0
2023-05-01,Aurora Dynamics,320934.96
2023-06-01,Aurora Dynamics,330150.04
2023-07-01,Aurora Dynamics,349564.18
2023-08-01,Aurora Dynamics,361867.52
2023-09-01,Aurora Dynamics,346077.68
2023-10-01,Aurora Dynamics,383884.37
2023-11-01,Aurora Dynamics,382589.39
2023-12-01,Aurora Dynamics,366014.92
2024-01-01,Aurora Dynamics,397514.49
2024-02-01,Aurora Dynamics,439998.19
2024-03-01,Aurora Dynamics,457928.83
2024-04-01,Aurora Dynamics,449294.2
2024-05-01,Aurora Dynamics,418761.95
2024-06-01,Aurora Dynamics,468307.26
2024-07-01,Aurora Dynamics,489203.74
2024-08-01,Aurora Dynamics,499188.84
2024-09-01,Aurora Dynamics,513918.54
2024-10-01,Aurora Dynamics,516871.15
2024-11-01,Aurora Dynamics,519253.42
2024-12-01,Aurora Dynamics,518714.9
2025-01-01,Aurora Dynamics,497086.73
2025-02-01,Aurora Dynamics,573372.78
2025-03-01,Aurora Dynamics,584164.14
2025-04-01,Aurora Dynamics,610724.16
2025-05-01,Aurora Dynamics,569156.53
2025-06-01,Aurora Dynamics,646350.17
2023-01-01,Pioneer Labs,613398.21
2023-02-01,Pioneer Labs,604006.13
2023-03-01,Pioneer Labs,633450.17
2023-04-01,Pioneer Labs,527428.7
2023-05-01,Pioneer Labs,542838.29
2023-06-01,Pioneer Labs,498721.71
2023-07-01,Pioneer Labs,488466.64
2023-08-01,Pioneer Labs,484283.17
2023-09-01,Pioneer Labs,500945.09
2023-10-01,Pioneer Labs,494563.49
2023-11-01,Pioneer Labs,448434.29
2023-12-01,Pioneer Labs,416024.08
2024-01-01,Pioneer Labs,460983.7
2024-02-01,Pioneer Labs,387781.83
2024-03-01,Pioneer Labs,372125.05
2024-04-01,Pioneer Labs,337450.07
2024-05-01,Pioneer Labs,382978.34
2024-06-01,Pioneer Labs,362828.17
2024-07-01,Pioneer Labs,374999.88
2024-08-01,Pioneer Labs,300950.22
2024-09-01,Pioneer Labs,335450.93
2024-10-01,Pioneer Labs,303309.31
2024-11-01,Pioneer Labs,303966.17
2024-12-01,Pioneer Labs,259192.47
2025-01-01,Pioneer Labs,293106.93
2025-02-01,Pioneer Labs,274355.51
2025-03-01,Pioneer Labs,254692.03
2025-04-01,Pioneer Labs,254652.24
2025-05-01,Pioneer Labs,229356.15
2025-06-01,Pioneer Labs,223867.09
2023-01-01,Pioneer Data,175866.54
2023-02-01,Pioneer Data,159458.16
2023-03-01,Pioneer Data,184392.23
2023-04-01,Pioneer Data,188413.33
2023-05-01,Pioneer Data,172596.25
2023-06-01,Pioneer Data,183057.14
2023-07-01,Pioneer Data,178583.83
2023-08-01,Pioneer Data,185043.44
2023-09-01,Pioneer Data,177383.59
2023-10-01,Pioneer Data,176074.26
2023-11-01,Pioneer Data,195045.98
2023-12-01,Pioneer Data,185797.23
2024-01-01,Pioneer Data,206449.39
2024-02-01,Pioneer Data,189036.4
2024-03-01,Pioneer Data,180928.63
2024-04-01,Pioneer Data,202540.09
2024-05-01,Pioneer Data,198014.03
2024-06-01,Pioneer Data,200110.55
2024-07-01,Pioneer Data,205795.45
2024-08-01,Pioneer Data,189002.26
2024-09-01,Pioneer Data,195282.35
2024-10-01,Pioneer Data,195998.32
2024-11-01,Pioneer Data,186026.22
2024-12-01,Pioneer Data,197397.73
2025-01-01,Pioneer Data,214659.95
2025-02-01,Pioneer Data,204804.73
2025-03-01,Pioneer Data,189894.96
2025-04-01,Pioneer Data,188867.87
2025-05-01,Pioneer Data,223156.58
2025-06-01,Pioneer Data,206289.01
2023-01-01,Pioneer Solutions,147582.75
2023-02-01,Pioneer Solutions,182281.75
2023-03-01,Pioneer Solutions,178156.0
2023-04-01,Pioneer Solutions,207334.55
2023-05-01,Pioneer Solutions,207778.02
2023-06-01,Pioneer Solutions,237132.81
2023-07-01,Pioneer Solutions,239374.03
2023-08-01,Pioneer Solutions,263154.82
2023-09-01,Pioneer Solutions,279214.64
2023-10-01,Pioneer Solutions,296793.85
2023-11-01,Pioneer Solutions,312713.59
2023-12-01,Pioneer Solutions,324414.28
2024-01-01,Pioneer Solutions,384092.21
2024-02-01,Pioneer Solutions,357347.31
2024-03-01,Pioneer Solutions,399823.14
2024-04-01,Pioneer Solutions,427195.84
2024-05-01,Pioneer Solutions,465034.87
2024-06-01,Pioneer Solutions,476360.14
2024-07-01,Pioneer Solutions,528048.46
2024-08-01,Pioneer Solutions,550477.96
2024-09-01,Pioneer Solutions,545965.2
2024-10-01,Pioneer Solutions,633414.84
2024-11-01,Pioneer Solutions,638894.53
2024-12-01,Pioneer Solutions,659392.7
2025-01-01,Pioneer Solutions,776303.21
2025-02-01,Pioneer Solutions,843462.8
2025-03-01,Pioneer Solutions,902438.11
2025-04-01,Pioneer Solutions,965611.4
2025-05-01,Pioneer Solutions,905843.66
2025-06-01,Pioneer Solutions,997950.57
2023-01-01,Grid Platforms,608913.04
2023-02-01,Grid Platforms,560490.17
2023-03-01,Grid Platforms,572441.07
2023-04-01,Grid Platforms,542360.56
2023-05-01,Grid Platforms,565645.59
2023-06-01,Grid Platforms,544171.68
2023-07-01,Grid Platforms,519024.78
2023-08-01,Grid Platforms,494158.08
2023-09-01,Grid Platforms,519187.21
2023-10-01,Grid Platforms,472758.3
2023-11-01,Grid Platforms,504948.8
2023-12-01,Grid Platforms,549423.1
2024-01-01,Grid Platforms,509270.43
2024-02-01,Grid Platforms,485466.8
2024-03-01,Grid Platforms,458383.29
2024-04-01,Grid Platforms,408382.15
2024-05-01,Grid Platforms,414858.52
2024-06-01,Grid Platforms,464367.93
2024-07-01,Grid Platforms,411740.68
2024-08-01,Grid Platforms,406370.65
2024-09-01,Grid Platforms,410226.26
2024-10-01,Grid Platforms,384765.25
2024-11-01,Grid Platforms,374678.8
2024-12-01,Grid Platforms,391119.94
2025-01-01,Grid Platforms,368010.84
2025-02-01,Grid Platforms,364355.47
2025-03-01,Grid Platforms,357170.63
2025-04-01,Grid Platforms,374657.02
2025-05-01,Grid Platforms,354506.2
2025-06-01,Grid Platforms,349185.42
2023-01-01,Vertex Cloud,292742.21
2023-02-01,Vertex Cloud,314460.77
2023-03-01,Vertex Cloud,328579.75
2023-04-01,Vertex Cloud,326634.33
2023-05-01,Vertex Cloud,341911.14
2023-06-01,Vertex Cloud,338647.93
2023-07-01,Vertex Cloud,349028.62
2023-08-01,Vertex Cloud,391969.59
2023-09-01,Vertex Cloud,399317.82
2023-10-01,Vertex Cloud,413464.03
2023-11-01,Vertex Cloud,424245.52
2023-12-01,Vertex Cloud,433972.54
2024-01-01,Vertex Cloud,463686.32
2024-02-01,Vertex Cloud,485404.22
2024-03-01,Vertex Cloud,501772.63
2024-04-01,Vertex Cloud,494154.37
2024-05-01,Vertex Cloud,549636.24
2024-06-01,Vertex Cloud,538006.57
2024-07-01,Vertex Cloud,567901.61
2024-08-01,Vertex Cloud,577744.23
2024-09-01,Vertex Cloud,596874.31
2024-10-01,Vertex Cloud,587723.72
2024-11-01,Vertex Cloud,653610.4
2024-12-01,Vertex Cloud,746476.48
2025-01-01,Vertex Cloud,663640.18
2025-02-01,Vertex Cloud,702403.19
2025-03-01,Vertex Cloud,708186.65
2025-04-01,Vertex Cloud,731336.3
2025-05-01,Vertex Cloud,835699.78
2025-06-01,Vertex Cloud,775852.37
2023-01-01,Bright Data,167197.02
2023-02-01,Bright Data,157762.6
2023-03-01,Bright Data,176633.21
2023-04-01,Bright Data,193752.36
2023-05-01,Bright Data,165613.02
2023-06-01,Bright Data,153505.08
2023-07-01,Bright Data,173705.1
